Date,Ticker,Final_Sentiment,Article_Count
2025-09-17,GOOGL,-0.0163,2
2025-09-18,GOOGL,0.7831,3
2025-09-19,GOOGL,0.3445,1
2025-09-20,GOOGL,0.0,2
2025-09-21,GOOGL,0.3575,4
2025-09-22,GOOGL,0.0,1
2025-09-23,GOOGL,-0.2543,2
2025-09-24,GOOGL,0.2153,2
2025-09-25,GOOGL,-0.0695,2
2025-09-26,GOOGL,0.4286,2
2025-09-27,GOOGL,0.3463,3
2025-09-28,GOOGL,0.3054,1
2025-09-29,GOOGL,0.0,1
2025-09-30,GOOGL,0.2814,3
2025-10-01,GOOGL,0.0,1
2025-10-02,GOOGL,0.952,1
2025-10-03,GOOGL,0.8246,2
2025-10-04,GOOGL,-0.3242,3
2025-10-05,GOOGL,0.2938,4
2025-10-06,GOOGL,0.0,0
2025-10-07,GOOGL,0.2302,2
2025-10-08,GOOGL,0.0237,3
2025-10-09,GOOGL,-0.4606,2
2025-10-10,GOOGL,0.6559,2
2025-10-11,GOOGL,0.2347,4
2025-10-12,GOOGL,0.5909,2
2025-10-13,GOOGL,0.0,1
2025-10-14,GOOGL,0.1227,5
2025-10-15,GOOGL,0.0,1
2025-10-16,GOOGL,-0.0409,2
2025-10-17,GOOGL,0.0,1
2025-10-18,GOOGL,0.0,0
2025-10-19,GOOGL,0.0,0
2025-10-20,GOOGL,0.6686,2
2025-10-21,GOOGL,0.0404,2
2025-10-22,GOOGL,0.0622,3
2025-10-23,GOOGL,0.0456,4
2025-10-24,GOOGL,0.6376,3
2025-10-25,GOOGL,0.0,0
2025-10-26,GOOGL,0.0,0
2025-10-27,GOOGL,0.3595,2
2025-10-28,GOOGL,-0.9753,1
2025-10-29,GOOGL,0.4639,4
2025-10-30,GOOGL,-0.4873,2
2025-10-31,GOOGL,0.2115,2
2025-11-01,GOOGL,0.3169,3
2025-11-02,GOOGL,0.445,5
2025-11-03,GOOGL,0.0,1
2025-11-04,GOOGL,0.6358,3
2025-11-05,GOOGL,0.9408,4
2025-11-06,GOOGL,-0.2124,3
2025-11-07,GOOGL,-0.9509,1
2025-11-08,GOOGL,0.7118,3
2025-11-09,GOOGL,0.6792,2
2025-11-10,GOOGL,0.0,0
2025-11-11,GOOGL,0.0,0
2025-11-12,GOOGL,0.1996,2
2025-11-13,GOOGL,-0.0363,1
2025-11-14,GOOGL,-0.9744,1
2025-11-15,GOOGL,0.1861,4
2025-11-16,GOOGL,-0.2939,3
2025-11-17,GOOGL,0.6281,3
2025-11-18,GOOGL,0.2693,4
2025-11-19,GOOGL,0.9013,4
2025-11-20,GOOGL,0.4572,2
2025-11-21,GOOGL,-0.0533,3
2025-11-22,GOOGL,0.9578,1
2025-11-23,GOOGL,0.261,4
2025-11-24,GOOGL,-0.2251,4
2025-11-25,GOOGL,-0.8377,2
2025-11-26,GOOGL,0.2135,4
2025-11-27,GOOGL,0.4169,4
2025-11-28,GOOGL,0.3169,3
2025-11-29,GOOGL,-0.0596,3
2025-11-30,GOOGL,0.4524,2
2025-12-01,GOOGL,0.3487,2
2025-12-02,GOOGL,0.4725,4
2025-12-03,GOOGL,0.1362,2
2025-12-04,GOOGL,0.0,1
2025-12-05,GOOGL,-0.2257,3
2025-12-06,GOOGL,0.3918,6
2025-12-07,GOOGL,-0.308,2
2025-12-08,GOOGL,0.0,0
2025-12-09,GOOGL,0.318,3
2025-12-10,GOOGL,-0.3217,3
2025-12-11,GOOGL,-0.0536,3
2025-12-12,GOOGL,-0.1168,3
2025-12-13,GOOGL,0.0127,4
2025-12-14,GOOGL,0.4768,4
2025-12-15,GOOGL,0.5818,3
2025-12-16,GOOGL,-0.4491,2
2025-12-17,GOOGL,0.9545,1
2025-12-18,GOOGL,-0.052,3
2025-12-19,GOOGL,-0.1875,1
2025-12-20,GOOGL,0.3206,4
2025-12-21,GOOGL,0.5018,2
2025-12-22,GOOGL,0.0629,3
2025-12-23,GOOGL,-0.9729,1
2025-12-24,GOOGL,0.1421,2
2025-12-25,GOOGL,0.4095,3
2025-12-26,GOOGL,0.3012,2
2025-12-27,GOOGL,0.5605,4
2025-12-28,GOOGL,0.3273,3
2025-12-29,GOOGL,-0.3408,4
2025-12-30,GOOGL,0.9031,1
2025-12-31,GOOGL,0.2011,3
2026-01-01,GOOGL,-0.9742,1
